id,task,question,moving_radius,eps_final,boundary_norm,perturb_kind,logD_delta,region_width,C_cut,C_smooth,backend,N,rtol,atol,status,solver_status,tcritical_s,tmean_s,tail_s,t_end_s,horizon_s,mass_audit_rel,mass_audit_note,max_C_end,mean_C_end,initial_dry_mass_kg,empirical_dry_mass_ratio_end,perturb_support_dry_mass_fraction,perturb_weighted_dry_mass_fraction,event_bracket_s,batch_wall_s
t2_q3_fix_cur_global_d_m100,2,3,False,0.0,current_dry_density,global,-0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,226184.42526136426,140837.8019932721,85346.62326809217,226184.42526136426,259200.0,0.0001535730882570288,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.12430398574656333,0.08640707230887533,2.1539539677742887,0.9999999999999999,0.9999999999999999,"[226183.9970354256, 226184.9970354256]",376.1366449864581
t2_q3_fix_cur_global_d_m050,2,3,False,0.0,current_dry_density,global,-0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,216293.54135448678,135113.31985282942,81180.22150165736,216293.54135448678,259200.0,0.00015466001374068704,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.12430536474540103,0.08640707230887533,2.15395177343508,0.9999999999999999,0.9999999999999999,"[216292.9970354256, 216293.9970354256]",376.1366449864581
t2_q3_fix_cur_global_d_p050,2,3,False,0.0,current_dry_density,global,0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,197998.22400256948,124551.72642780481,73446.49757476467,197998.22400256948,259200.0,0.00015684423261737784,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.12430844810469241,0.08640707230887533,2.1539468694628963,0.9999999999999999,0.9999999999999999,"[197997.9970354256, 197998.9970354256]",376.1366449864581
t2_q3_fix_cur_global_d_p100,2,3,False,0.0,current_dry_density,global,0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,189545.53623662994,119685.71551874197,69859.82071788797,189545.53623662994,259200.0,0.00015793919184544432,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.12431017321817045,0.08640707230887533,2.1539441271475823,0.9999999999999999,0.9999999999999999,"[189544.9970354256, 189545.9970354256]",376.1366449864581
t2_q3_fix_cur_lowC_d_m100_c200_s010,2,3,False,0.0,current_dry_density,lowC,-0.1,0.1,0.2,0.01,cupy,320,2e-05,1e-07,reached,reached_threshold,221064.48895905804,135814.10010124298,85250.38885781507,221064.48895905804,259200.0,0.00015577220852890306,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.12430671771846145,0.08640707230887533,2.1539498338969167,0.6313478390108842,0.629107670402849,"[221063.9970354256, 221064.9970354256]",376.1366449864581
t2_q3_fix_cur_lowC_d_p100_c200_s010,2,3,False,0.0,current_dry_density,lowC,0.1,0.1,0.2,0.01,cupy,320,2e-05,1e-07,reached,reached_threshold,193955.02897912232,124009.44789485446,69945.58108426786,193955.02897912232,259200.0,0.0001557266184867906,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.12430721843664486,0.08640707230887533,2.153948598299432,0.6017359813403292,0.5992571104426622,"[193954.9970354256, 193955.9970354256]",376.1366449864581
t2_q3_fix_cur_lowC_d_m100_c200_s040,2,3,False,0.0,current_dry_density,lowC,-0.1,0.1,0.2,0.04,cupy,320,2e-05,1e-07,reached,reached_threshold,220110.57633789926,135548.6960952017,84561.88024269755,220110.57633789926,259200.0,0.0001557576455639211,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.12436900494196515,0.08640707230887533,2.1538556428948468,0.630778875826032,0.5918517982079768,"[220109.9970354256, 220110.9970354256]",376.1366449864581
t2_q3_fix_cur_lowC_d_p100_c200_s040,2,3,False,0.0,current_dry_density,lowC,0.1,0.1,0.2,0.04,cupy,320,2e-05,1e-07,reached,reached_threshold,194757.19713022647,124241.96319852048,70515.233931706,194757.19713022647,259200.0,0.0001557417573932923,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.12424467318696644,0.08640707230887533,2.154043186363521,0.6023382144148084,0.5657941405367715,"[194756.9970354256, 194757.9970354256]",376.1366449864581
t2_q4_mov_cur_baseline,2,4,True,0.0,current_dry_density,none,0.0,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,183918.654978427,125889.6679292455,58028.987049181495,183918.654978427,259200.0,0.00010904817707724966,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11840393974655553,0.08756636424583382,0.8902912048874507,0.0,0.0,"[183917.9970354256, 183918.9970354256]",376.1366449864581
t2_q4_mov_cur_outer_d_m100_w050,2,4,True,0.0,current_dry_density,outer,-0.1,0.05,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,185647.63862514865,127787.66841767963,57859.97020746903,185647.63862514865,259200.0,0.00010573467448639568,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11886500189628131,0.08756636424583382,0.889962029568642,0.09773223287246902,0.09748549853149188,"[185646.9970354256, 185647.9970354256]",376.1366449864581
t2_q4_mov_cur_outer_d_m050_w050,2,4,True,0.0,current_dry_density,outer,-0.05,0.05,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,184761.68612315448,126817.10734204871,57944.57878110577,184761.68612315448,259200.0,0.00010740884791133721,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11863140092463181,0.08756636424583382,0.8901287236549854,0.09773223287246902,0.0974854985314919,"[184760.9970354256, 184761.9970354256]",376.1366449864581
t2_q4_mov_cur_outer_d_p050_w050,2,4,True,0.0,current_dry_density,outer,0.05,0.05,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,183116.4242259485,125002.94853538644,58113.475690562045,183116.4242259485,259200.0,0.00011011606894389922,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11818253399230538,0.08756636424583382,0.8904495233644498,0.09773223287246902,0.0974854985314919,"[183115.47516522277, 183116.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_p100_w050,2,4,True,0.0,current_dry_density,outer,0.1,0.05,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,182352.84872242046,124154.48258745673,58198.366134963726,182352.84872242046,259200.0,0.00011170396271770654,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11796709389862464,0.08756636424583382,0.8906037333033063,0.09773223287246902,0.09748549853149188,"[182352.47516522277, 182353.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_m100_w100,2,4,True,0.0,current_dry_density,outer,-0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,187346.2021300362,129369.89006883877,57976.31206119743,187346.2021300362,259200.0,0.00010469066447629677,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11913680373645025,0.08756636424583382,0.8897725529689037,0.1882747500923046,0.189922103423586,"[187345.47516522277, 187346.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_m050_w100,2,4,True,0.0,current_dry_density,outer,-0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,185588.98303185444,127588.90969518367,58000.07333667077,185588.98303185444,259200.0,0.0001065885263767024,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.1187673551349884,0.08756636424583382,0.8900338541952999,0.18827475009230463,0.189922103423586,"[185588.47516522277, 185589.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_p050_w100,2,4,True,0.0,current_dry_density,outer,0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,182330.91613170816,124266.83910806119,58064.07702364697,182330.91613170816,259200.0,0.00011039441590949887,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11804668331175261,0.08756636424583382,0.8905445046511933,0.18827475009230465,0.18992210342358598,"[182330.47516522277, 182331.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_p100_w100,2,4,True,0.0,current_dry_density,outer,0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,180821.41765744006,122716.71904595182,58104.698611488246,180821.41765744006,259200.0,0.00011229527172100443,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11769569319839875,0.08756636424583382,0.8907936657236155,0.1882747500923046,0.18992210342358595,"[180820.47516522277, 180821.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_m100_w200,2,4,True,0.0,current_dry_density,outer,-0.1,0.2,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,190536.86101321218,131919.24599647018,58617.615016742,190536.86101321218,259200.0,0.0001054333793682904,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11938796397603159,0.08756636424583382,0.8896021903389411,0.3602724265923158,0.35967373598378444,"[190536.47516522277, 190537.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_m050_w200,2,4,True,0.0,current_dry_density,outer,-0.05,0.2,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,187142.8686687522,128830.50508096181,58312.36358779039,187142.8686687522,259200.0,0.00010695007208904269,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11889598743386516,0.08756636424583382,0.8899464521343424,0.3602724265923158,0.35967373598378444,"[187142.47516522277, 187143.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_p050_w200,2,4,True,0.0,current_dry_density,outer,0.05,0.2,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,180855.87137902103,123086.1195201029,57769.75185891813,180855.87137902103,259200.0,0.00011005409158356835,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11791229659058865,0.08756636424583382,0.8906361184717526,0.36027242659231584,0.3596737359837844,"[180855.47516522277, 180856.47516522277]",335.8426610548049
t2_q4_mov_cur_outer_d_p100_w200,2,4,True,0.0,current_dry_density,outer,0.1,0.2,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,177946.29945467808,120415.00288069836,57531.29657397972,177946.29945467808,259200.0,0.00011164006018785575,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11742152530383092,0.08756636424583382,0.8909808669963615,0.36027242659231584,0.3596737359837844,"[177945.47516522277, 177946.47516522277]",335.8426610548049
t2_q4_mov_cur_inner_d_m100_w050,2,4,True,0.0,current_dry_density,inner,-0.1,0.05,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,199223.08406346093,134886.67247812,64336.411585340946,199223.08406346093,259200.0,0.00011007105958346118,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11795360583775494,0.08756636424583382,0.8906135792702707,0.9022677671275311,0.9025145014685081,"[199222.47516522277, 199223.47516522277]",335.8426610548049
t2_q4_mov_cur_inner_d_m050_w050,2,4,True,0.0,current_dry_density,inner,-0.05,0.05,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,191374.69476349352,130272.99336910498,61101.70139438854,191374.69476349352,259200.0,0.00010927067631874153,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11817571953752856,0.08756636424583382,0.8904544925968392,0.9022677671275311,0.9025145014685081,"[191374.47516522277, 191375.47516522277]",335.8426610548049
t2_q4_mov_cur_inner_d_p050_w050,2,4,True,0.0,current_dry_density,inner,0.05,0.05,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,176836.09895275248,121720.2574270698,55115.841525682685,176836.09895275248,259200.0,0.00010773299615151096,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11863836310055476,0.08756636424583382,0.8901236573591396,0.902267767127531,0.9025145014685083,"[176835.47516522277, 176836.47516522277]",335.8426610548049
t2_q4_mov_cur_inner_d_p100_w050,2,4,True,0.0,current_dry_density,inner,0.1,0.05,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,170108.79514689185,117758.85426986808,52349.940877023764,170108.79514689185,259200.0,0.0001070009167685635,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11887908095414634,0.08756636424583382,0.8899517952839894,0.9022677671275309,0.9025145014685081,"[170108.47516522277, 170109.47516522277]",335.8426610548049
t2_q4_mov_cur_inner_d_m100_w100,2,4,True,0.0,current_dry_density,inner,-0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,197527.92772903194,133297.3836217984,64230.54410723355,197527.92772903194,259200.0,0.00011058244840899415,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11768196681626483,0.08756636424583382,0.8908036854342871,0.8117252499076951,0.810077896576414,"[197527.47516522277, 197528.47516522277]",335.8426610548049
t2_q4_mov_cur_inner_d_m050_w100,2,4,True,0.0,current_dry_density,inner,-0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,190548.23110407632,129499.47426480279,61048.75683927353,190548.23110407632,259200.0,0.00010952834023788374,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11803980789137748,0.08756636424583382,0.8905495182612001,0.811725249907695,0.8100778965764142,"[190547.47516522277, 190548.47516522277]",335.8426610548049
t2_q4_mov_cur_inner_d_p050_w100,2,4,True,0.0,current_dry_density,inner,0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,177622.28392377868,122454.79935999651,55167.48456378217,177622.28392377868,259200.0,0.000107615251137949,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11877425343215364,0.08756636424583382,0.8900288342540995,0.811725249907695,0.8100778965764142,"[177621.95804885717, 177622.95804885717]",335.5713909436017
t2_q4_mov_cur_inner_d_p100_w100,2,4,True,0.0,current_dry_density,inner,0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,171642.74985353198,119189.65330047753,52453.09655305445,171642.74985353198,259200.0,0.0001066134828057677,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11915062109929997,0.08756636424583382,0.8897625082907444,0.811725249907695,0.8100778965764142,"[171641.95804885717, 171642.95804885717]",335.5713909436017
t2_q4_mov_cur_inner_d_m100_w200,2,4,True,0.0,current_dry_density,inner,-0.1,0.2,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,194342.15101388266,130749.30230737578,63592.84870650688,194342.15101388266,259200.0,0.00011002276098397157,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11740746392985223,0.08756636424583382,0.8909911256562579,0.6397275734076844,0.6403262640162157,"[194341.95804885717, 194342.95804885717]",335.5713909436017
t2_q4_mov_cur_inner_d_m050_w200,2,4,True,0.0,current_dry_density,inner,-0.05,0.2,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,188995.4776882686,128258.1348156475,60737.34287262111,188995.4776882686,259200.0,0.00010932412053718727,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11790533676544038,0.08756636424583382,0.89064119220116,0.6397275734076844,0.6403262640162157,"[188994.95804885717, 188995.95804885717]",335.5713909436017
t2_q4_mov_cur_inner_d_p050_w200,2,4,True,0.0,current_dry_density,inner,0.05,0.2,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,179098.30423120968,123635.66492184578,55462.639309363905,179098.30423120968,259200.0,0.00010796470228502806,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.1189028001661242,0.08756636424583382,0.8899414929657874,0.6397275734076843,0.6403262640162157,"[179097.95804885717, 179098.95804885717]",335.5713909436017
t2_q4_mov_cur_inner_d_p100_w200,2,4,True,0.0,current_dry_density,inner,0.1,0.2,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,174521.44805299185,121491.72664518247,53029.72140780938,174521.44805299185,259200.0,0.00010730666473776285,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11940143717179584,0.08756636424583382,0.8895923897633072,0.6397275734076844,0.6403262640162157,"[174520.95804885717, 174521.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_m100_c150_s020,2,4,True,0.0,current_dry_density,lowC,-0.1,0.1,0.15,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,189721.996302865,128570.18430594433,61151.811996920675,189721.996302865,259200.0,0.00010864908561745735,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11890481398133898,0.08756636424583382,0.8899441361575041,0.3101790500604667,0.3068423898971219,"[189721.95804885717, 189722.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_m050_c150_s020,2,4,True,0.0,current_dry_density,lowC,-0.05,0.1,0.15,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,186790.72990872612,127220.65605889767,59570.07384982845,186790.72990872612,259200.0,0.00010864397566490267,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11865492305539872,0.08756636424583382,0.8901172783443569,0.3090385096407584,0.30539384337049247,"[186789.95804885717, 186790.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_p050_c150_s020,2,4,True,0.0,current_dry_density,lowC,0.05,0.1,0.15,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,181104.55638879788,124576.1917735125,56528.364615285376,181104.55638879788,259200.0,0.00010863117852559171,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.1181518920833114,0.08756636424583382,0.890465896480813,0.30683653732759164,0.3025317548481258,"[181103.95804885717, 181104.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_p100_c150_s020,2,4,True,0.0,current_dry_density,lowC,0.1,0.1,0.15,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,178347.03202149435,123279.6484426026,55067.38357889175,178347.03202149435,259200.0,0.00010862420822471599,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.1178988101903251,0.08756636424583382,0.890641332323399,0.3056938149959685,0.3011168611829718,"[178346.95804885717, 178347.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_m100_c200_s020,2,4,True,0.0,current_dry_density,lowC,-0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,194467.58445894456,130577.6772239018,63889.90723504276,194467.58445894456,259200.0,0.00010865164941341176,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11841146889123833,0.08756636424583382,0.8902864014237958,0.5319226718557742,0.5250118452190072,"[194466.95804885717, 194467.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_m050_c200_s020,2,4,True,0.0,current_dry_density,lowC,-0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,189083.21124352972,128195.67508320764,60887.53616032208,189083.21124352972,259200.0,0.00010864516165152534,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11840760076947943,0.08756636424583382,0.8902888813599891,0.5247358995359483,0.5178364002546528,"[189082.95804885717, 189083.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_p050_c200_s020,2,4,True,0.0,current_dry_density,lowC,0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,178964.20053010172,123654.46529836052,55309.7352317412,178964.20053010172,259200.0,0.00010862975694335539,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11840050675388461,0.08756636424583382,0.8902933565966984,0.5102583935743498,0.5035718175687157,"[178963.95804885717, 178964.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_p100_c200_s020,2,4,True,0.0,current_dry_density,lowC,0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,174210.37990374406,121488.48513729127,52721.894766452795,174210.37990374406,259200.0,0.00010861983492529555,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11839732501102479,0.08756636424583382,0.8902953194198556,0.5033009653602768,0.4964899578706077,"[174209.95804885717, 174210.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_m100_c300_s020,2,4,True,0.0,current_dry_density,lowC,-0.1,0.1,0.3,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,197126.9636328871,132979.51488171032,64147.448751176795,197126.9636328871,259200.0,0.0001086552430082332,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11839112514731312,0.08756636424583382,0.8903005451521127,0.6860244126432331,0.6848169939428339,"[197126.95804885717, 197127.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_m050_c300_s020,2,4,True,0.0,current_dry_density,lowC,-0.05,0.1,0.3,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,190369.1172057252,129357.25342261064,61011.86378311456,190369.1172057252,259200.0,0.00010864704992108607,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11839732400781716,0.08756636424583382,0.8902960263729017,0.6784930019885119,0.67737532693025,"[190368.95804885717, 190369.95804885717]",335.5713909436017
t2_q4_mov_cur_lowC_d_p050_c300_s020,2,4,True,0.0,current_dry_density,lowC,0.05,0.1,0.3,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,177761.3516655635,122565.81128640487,55195.54037915863,177761.3516655635,259200.0,0.00010869507924140157,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11841100510655714,0.08756636424583382,0.8902860570392878,0.6634692021847515,0.6622482270537154,"[177761.04329665107, 177762.04329665107]",315.9165716767311
t2_q4_mov_cur_lowC_d_p100_c300_s020,2,4,True,0.0,current_dry_density,lowC,0.1,0.1,0.3,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,171883.54579779366,119382.32972364275,52501.216074150914,171883.54579779366,259200.0,0.00010868664655094532,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11841855592931136,0.08756636424583382,0.890280556946267,0.655883289233639,0.6545694040950438,"[171883.04329665107, 171884.04329665107]",315.9165716767311
t2_q4_mov_cur_global_d_m100,2,4,True,0.0,current_dry_density,global,-0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,200954.59282754944,136804.72941573052,64149.86341181892,200954.59282754944,259200.0,0.00010698421756642911,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11839102468512405,0.08756636424583382,0.8903006151493634,0.9999999999999999,0.9999999999999999,"[200954.04329665107, 200955.04329665107]",315.9165716767311
t2_q4_mov_cur_global_d_m050,2,4,True,0.0,current_dry_density,global,-0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,192218.33402613428,131205.30394974578,61013.0300763885,192218.33402613428,259200.0,0.00010783770196267105,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11839727274028637,0.08756636424583382,0.8902960620937824,0.9999999999999999,0.9999999999999999,"[192218.04329665107, 192219.04329665107]",315.9165716767311
t2_q4_mov_cur_global_d_p050,2,4,True,0.0,current_dry_density,global,0.05,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,176034.44318151366,120837.1439336231,55197.299247890565,176034.44318151366,259200.0,0.0001095809838429013,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11841105843668268,0.08756636424583382,0.8902860198810114,0.9999999999999999,0.9999999999999999,"[176034.04329665107, 176035.04329665107]",315.9165716767311
t2_q4_mov_cur_global_d_p100,2,4,True,0.0,current_dry_density,global,0.1,0.1,0.2,0.02,cupy,320,2e-05,1e-07,reached,reached_threshold,168545.55600114874,116040.9498805295,52504.60612061924,168545.55600114874,259200.0,0.00011047642191351387,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11841866449465135,0.08756636424583382,0.8902804813022243,0.9999999999999998,0.9999999999999998,"[168545.04329665107, 168546.04329665107]",315.9165716767311
t2_q4_mov_cur_lowC_d_m100_c200_s010,2,4,True,0.0,current_dry_density,lowC,-0.1,0.1,0.2,0.01,cupy,320,2e-05,1e-07,reached,reached_threshold,194580.6519454549,130604.50807987122,63976.1438655837,194580.6519454549,259200.0,0.00010872630099978556,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11839963582408164,0.08756636424583382,0.8902946159978736,0.5316254865740954,0.5301619324477451,"[194580.04329665107, 194581.04329665107]",315.9165716767311
t2_q4_mov_cur_lowC_d_p100_c200_s010,2,4,True,0.0,current_dry_density,lowC,0.1,0.1,0.2,0.01,cupy,320,2e-05,1e-07,reached,reached_threshold,174109.13523813337,121458.18128306036,52650.95395507301,174109.13523813337,259200.0,0.00010867516676743683,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11840925422180529,0.08756636424583382,0.8902870375123316,0.5033704100181381,0.5016960683062304,"[174109.04329665107, 174110.04329665107]",315.9165716767311
t2_q4_mov_cur_lowC_d_m100_c200_s040,2,4,True,0.0,current_dry_density,lowC,-0.1,0.1,0.2,0.04,cupy,320,2e-05,1e-07,reached,reached_threshold,193959.8489547666,130479.21655939317,63480.63239537344,193959.8489547666,259200.0,0.00010871868617317546,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11847859946895538,0.08756636424583382,0.8902397063000248,0.5313141025047536,0.5051089112025188,"[193959.04329665107, 193960.04329665107]",315.9165716767311
t2_q4_mov_cur_lowC_d_p100_c200_s040,2,4,True,0.0,current_dry_density,lowC,0.1,0.1,0.2,0.04,cupy,320,2e-05,1e-07,reached,reached_threshold,174639.0046997482,121579.41233449469,53059.59236525353,174639.0046997482,259200.0,0.00010868295793873826,Independent trapezoid on saved GPU samples; includes sampling error,0.15,0.11832997472068937,0.08756636424583382,0.8903421725641978,0.5038021924905071,0.47928476145740984,"[174638.04329665107, 174639.04329665107]",315.9165716767311
